
record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,is_nonstop,raw_hash
SCR_GF_1789014498_103,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6950.0,,,True,3795179d5acf
SCR_GF_1789014498_104,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6950.0,,,True,3795179d5acf
SCR_GF_1789014498_105,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6950.0,,,True,3795179d5acf
SCR_GF_1789014498_106,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6950.0,,,True,3795179d5acf
SCR_GF_1789014498_107,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7055.0,,,True,cde511477c54
SCR_GF_1789014498_108,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,7055.0,,,True,cde511477c54
SCR_GF_1789014498_109,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7123.0,,,True,9d3f758860a8
SCR_GF_1789014498_110,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7181.0,,,True,bb7526e2f42f
SCR_GF_1789014498_111,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,155.0,2 hr 35 min,Economy,7212.0,,,True,0fd23a50d22b
SCR_GF_1789014498_112,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7238.0,,,True,f5d0eb32cb4f
SCR_GF_1789014498_113,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,7349.0,,,True,8ce3d9059085
SCR_GF_1789014498_114,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,130.0,2 hr 10 min,Economy,7370.0,,,True,2095ac21ffde
SCR_GF_1789014498_115,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,165.0,2 hr 45 min,Economy,10230.0,,,True,abf274cf1128
SCR_GF_1789014498_116,2026-09-10 09:58:10,2026-09-17,7,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,160.0,2 hr 40 min,Economy,19603.0,,,True,f96fd12d7543
SCR_GF_1789014506_001,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,5:00 AM,7:20 AM,140.0,2 hr 20 min,Economy,6314.0,,,True,e1a8997a216f
SCR_GF_1789014506_002,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:45 AM,11:00 AM,135.0,2 hr 15 min,Economy,6425.0,,,True,6237accaa4d5
SCR_GF_1789014506_003,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,8:40 AM,11:05 AM,145.0,2 hr 25 min,Economy,6880.0,,,True,145af1c1ec15
SCR_GF_1789014506_004,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,5:00 AM,7:15 AM,135.0,2 hr 15 min,Economy,6425.0,,,True,f17acebb928a
SCR_GF_1789014506_005,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,9:30 AM,11:55 AM,145.0,2 hr 25 min,Economy,6425.0,,,True,e9fee1571f0b
SCR_GF_1789014506_006,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,10:15 AM,12:35 PM,140.0,2 hr 20 min,Economy,6425.0,,,True,42e7261c312b
SCR_GF_1789014506_007,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,11:00 AM,1:15 PM,135.0,2 hr 15 min,Economy,6425.0,,,True,1cb766cb4be7
SCR_GF_1789014506_008,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,12:00 PM,2:15 PM,135.0,2 hr 15 min,Economy,6425.0,,,True,b8bbc1a678ed
SCR_GF_1789014506_009,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,2:00 PM,4:25 PM,145.0,2 hr 25 min,Economy,6425.0,,,True,2b653ccbcbb1
SCR_GF_1789014506_010,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,2:45 PM,5:00 PM,135.0,2 hr 15 min,Economy,6425.0,,,True,7ced7ff8ec89
SCR_GF_1789014506_011,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,3:30 PM,5:45 PM,135.0,2 hr 15 min,Economy,6425.0,,,True,1bf2019c6a82
SCR_GF_1789014506_012,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,8:30 AM,10:45 AM,135.0,2 hr 15 min,Economy,6582.0,,,True,28ab1c9f96ea
SCR_GF_1789014506_013,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,10:00 AM,12:25 PM,145.0,2 hr 25 min,Economy,6582.0,,,True,71776b0ab57c
SCR_GF_1789014506_014,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,10:30 AM,12:50 PM,140.0,2 hr 20 min,Economy,6582.0,,,True,5819dd7187aa
SCR_GF_1789014506_015,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,11:00 AM,1:25 PM,145.0,2 hr 25 min,Economy,6582.0,,,True,c48c1af27dea
SCR_GF_1789014506_016,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,12:00 PM,2:25 PM,145.0,2 hr 25 min,Economy,6582.0,,,True,274ed9270ac3
SCR_GF_1789014506_017,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,1:30 PM,3:50 PM,140.0,2 hr 20 min,Economy,6582.0,,,True,3ab9d50fcd64
SCR_GF_1789014506_018,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,2:10 PM,4:30 PM,140.0,2 hr 20 min,Economy,6582.0,,,True,71797cb82cce
SCR_GF_1789014506_019,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,3:30 PM,5:55 PM,145.0,2 hr 25 min,Economy,6582.0,,,True,c993392f4303
SCR_GF_1789014506_020,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,4:00 PM,6:25 PM,145.0,2 hr 25 min,Economy,6582.0,,,True,5233ddbeaadc
SCR_GF_1789014506_021,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,6:05 AM,8:20 AM,135.0,2 hr 15 min,Economy,6583.0,,,True,cbe0e98bf2c1
SCR_GF_1789014506_022,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,1:00 PM,3:10 PM,130.0,2 hr 10 min,Economy,6583.0,,,True,1e832881d71e
SCR_GF_1789014506_023,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,4:15 PM,6:35 PM,140.0,2 hr 20 min,Economy,6583.0,,,True,9a93a4c46cbf
SCR_GF_1789014506_024,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,5:35 AM,8:05 AM,150.0,2 hr 30 min,Economy,6610.0,,,True,305c09cb2f28
SCR_GF_1789014506_025,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,6:30 AM,8:50 AM,140.0,2 hr 20 min,Economy,6740.0,,,True,d2d4f0a707e5
SCR_GF_1789014507_026,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,4:30 PM,6:50 PM,140.0,2 hr 20 min,Economy,6740.0,,,True,aaeed07c8cd1
SCR_GF_1789014507_027,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,7:15 AM,9:30 AM,135.0,2 hr 15 min,Economy,6793.0,,,True,7aa99d295828
SCR_GF_1789014507_028,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,5:00 PM,7:15 PM,135.0,2 hr 15 min,Economy,6793.0,,,True,50f7525c25ae
SCR_GF_1789014507_029,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,10:45 PM,1:05 AM,140.0,2 hr 20 min,Economy,6793.0,,,True,b90816f3696c
SCR_GF_1789014507_030,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,6:50 AM,9:10 AM,140.0,2 hr 20 min,Economy,6880.0,,,True,eb10d449eaff
SCR_GF_1789014507_031,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,9:20 AM,11:40 AM,140.0,2 hr 20 min,Economy,6880.0,,,True,db6af351a84d
SCR_GF_1789014507_032,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,10:30 AM,12:45 PM,135.0,2 hr 15 min,Economy,6880.0,,,True,875881e87a60
SCR_GF_1789014507_033,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,12:30 PM,2:55 PM,145.0,2 hr 25 min,Economy,6880.0,,,True,1820dcf2c658
SCR_GF_1789014507_034,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,4:00 PM,6:20 PM,140.0,2 hr 20 min,Economy,6880.0,,,True,52e28274e3f2
SCR_GF_1789014507_035,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,5:30 PM,7:45 PM,135.0,2 hr 15 min,Economy,6880.0,,,True,c76a8c9892be
SCR_GF_1789014507_036,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:00 AM,9:25 AM,145.0,2 hr 25 min,Economy,6950.0,,,True,e69a880da68f
SCR_GF_1789014507_037,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:30 AM,9:55 AM,145.0,2 hr 25 min,Economy,6950.0,,,True,9eae896aff6e
SCR_GF_1789014507_038,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,5:00 PM,7:25 PM,145.0,2 hr 25 min,Economy,6950.0,,,True,914d1d44c449
SCR_GF_1789014507_039,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:00 AM,10:20 AM,140.0,2 hr 20 min,Economy,7055.0,,,True,c01724f73eb4
SCR_GF_1789014507_040,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,6:00 PM,8:15 PM,135.0,2 hr 15 min,Economy,7055.0,,,True,1f0c8990174f
SCR_GF_1789014507_041,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:45 PM,11:00 PM,135.0,2 hr 15 min,Economy,7055.0,,,True,fd3b7725801e
SCR_GF_1789014507_042,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,9:45 PM,12:05 AM,140.0,2 hr 20 min,Economy,7055.0,,,True,d1bb9b42a45f
SCR_GF_1789014507_043,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,11:30 PM,1:45 AM,135.0,2 hr 15 min,Economy,7055.0,,,True,bdd643b7f3c6
SCR_GF_1789014507_044,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Akasa Air,Akasa Air,,7:55 PM,10:20 PM,145.0,2 hr 25 min,Economy,7079.0,,,True,5952f48bd4ae
SCR_GF_1789014507_045,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:30 PM,9:55 PM,145.0,2 hr 25 min,Economy,7181.0,,,True,1ae5afc89bef
SCR_GF_1789014507_046,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,8:30 PM,11:05 PM,155.0,2 hr 35 min,Economy,7212.0,,,True,6ab8100c706d
SCR_GF_1789014507_047,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:30 PM,11:55 PM,145.0,2 hr 25 min,Economy,7212.0,,,True,7a8d00537205
SCR_GF_1789014507_048,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,11:25 PM,1:50 AM,145.0,2 hr 25 min,Economy,7261.0,,,True,4c7b04a1ad37
SCR_GF_1789014507_049,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,8:00 PM,10:10 PM,130.0,2 hr 10 min,Economy,7370.0,,,True,b5321f40785d
SCR_GF_1789014507_050,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,6:00 PM,8:25 PM,145.0,2 hr 25 min,Economy,7406.0,,,True,e1267c6df374
SCR_GF_1789014507_051,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,7:00 PM,9:25 PM,145.0,2 hr 25 min,Economy,7406.0,,,True,8e9de2f61ea7
SCR_GF_1789014507_052,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,11:00 PM,1:25 AM,145.0,2 hr 25 min,Economy,7527.0,,,True,0ddf8b858cb0
SCR_GF_1789014507_053,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,7:00 PM,9:25 PM,145.0,2 hr 25 min,Economy,7685.0,,,True,86da083084d4
SCR_GF_1789014507_054,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:00 PM,11:20 PM,140.0,2 hr 20 min,Economy,7842.0,,,True,8fec86af1410
SCR_GF_1789014507_055,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,Air India,Air India,,9:30 AM,12:00 PM,150.0,2 hr 30 min,Economy,9968.0,,,True,11d81557b42c
SCR_GF_1789014507_056,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,SpiceJet,SpiceJet,,10:45 PM,1:25 AM,160.0,2 hr 40 min,Economy,19603.0,,,True,bbaf5203deac
SCR_GF_1789014507_057,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,SpiceJet,SpiceJet,,7:55 PM,10:40 PM,165.0,2 hr 45 min,Economy,22551.0,,,True,02c816852042
SCR_GF_1789014507_058,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6314.0,,,True,fe3c1159e9db
SCR_GF_1789014507_059,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_060,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6880.0,,,True,b7ea758262af
SCR_GF_1789014507_061,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_062,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_063,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_064,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_065,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_066,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_067,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_068,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6425.0,,,True,35e50223e619
SCR_GF_1789014507_069,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_070,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_071,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_072,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_073,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_074,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_075,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_076,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_077,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6582.0,,,True,2be22e68a321
SCR_GF_1789014507_078,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6583.0,,,True,ea59c109f5b3
SCR_GF_1789014507_079,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,130.0,2 hr 10 min,Economy,6583.0,,,True,ea59c109f5b3
SCR_GF_1789014507_080,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6583.0,,,True,ea59c109f5b3
SCR_GF_1789014507_081,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,150.0,2 hr 30 min,Economy,6610.0,,,True,48bc5ab20686
SCR_GF_1789014507_082,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6740.0,,,True,a0322f4895e7
SCR_GF_1789014507_083,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6740.0,,,True,a0322f4895e7
SCR_GF_1789014507_084,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6793.0,,,True,88edc48f6525
SCR_GF_1789014507_085,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6793.0,,,True,88edc48f6525
SCR_GF_1789014507_086,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6793.0,,,True,88edc48f6525
SCR_GF_1789014507_087,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6880.0,,,True,b7ea758262af
SCR_GF_1789014507_088,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6880.0,,,True,b7ea758262af
SCR_GF_1789014507_089,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6880.0,,,True,b7ea758262af
SCR_GF_1789014507_090,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6880.0,,,True,b7ea758262af
SCR_GF_1789014507_091,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,6880.0,,,True,b7ea758262af
SCR_GF_1789014507_092,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,6880.0,,,True,b7ea758262af
SCR_GF_1789014507_093,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6950.0,,,True,7f5dcca39ed9
SCR_GF_1789014507_094,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6950.0,,,True,7f5dcca39ed9
SCR_GF_1789014507_095,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,145.0,2 hr 25 min,Economy,6950.0,,,True,7f5dcca39ed9
SCR_GF_1789014507_096,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,140.0,2 hr 20 min,Economy,7055.0,,,True,57529560c51f
SCR_GF_1789014507_097,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,7055.0,,,True,57529560c51f
SCR_GF_1789014507_098,2026-09-10 09:58:19,2026-09-25,15,google_flights,DEL,BOM,DEL-BOM,DEL,BOM,IndiGo,IndiGo,,00:00,00:00,135.0,2 hr 15 min,Economy,7055.0,,,True,57529560c51f
