record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,is_nonstop,raw_hash
SCR_GF_1789021512_013,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 404,4:40 PM,7:30 PM,170,2 hr 50 min,Economy,10848.0,,,True,41eb333ba162
SCR_GF_1789021512_014,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,Air India,Air India,AI 421,3:45 PM,6:40 PM,175,2 hr 55 min,Economy,11260.0,,,True,9680c88919f6
SCR_GF_1789021512_015,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 438,10:55 PM,1:50 AM,175,2 hr 55 min,Economy,11362.0,,,True,124f94405a63
SCR_GF_1789021512_016,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,Air India,Air India,AI 455,6:00 PM,8:55 PM,175,2 hr 55 min,Economy,11554.0,,,True,f8168b612d84
SCR_GF_1789021512_017,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,Air India,Air India,AI 472,9:55 PM,12:40 AM,165,2 hr 45 min,Economy,11806.0,,,True,f6c481689541
SCR_GF_1789021512_018,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 489,8:30 PM,11:20 PM,170,2 hr 50 min,Economy,11903.0,,,True,c5f0f5748c4b
SCR_GF_1789021512_019,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 506,1:10 PM,4:00 PM,170,2 hr 50 min,Economy,12474.0,,,True,dcaed7d2e7f0
SCR_GF_1789021512_020,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 523,6:15 PM,8:55 PM,160,2 hr 40 min,Economy,12474.0,,,True,2a727d5bd5bb
SCR_GF_1789021512_021,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,Air India,Air India,AI 540,12:20 PM,3:10 PM,170,2 hr 50 min,Economy,12993.0,,,True,e2635e2661e4
SCR_GF_1789021512_022,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,Air India,Air India,AI 557,10:00 AM,12:45 PM,165,2 hr 45 min,Economy,14169.0,,,True,8740054842cb
SCR_GF_1789021512_023,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 574,5:00 PM,7:25 AM,865,14 hr 25 min,Economy,19844.0,,,False,cf909e5a60c9
SCR_GF_1789021512_024,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 591,11:00 AM,8:30 PM,570,9 hr 30 min,Economy,43485.0,,,False,2e5badee6818
SCR_GF_1789021512_025,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 608,2:45,8:20,335,5 hr 35 min,Economy,9815.0,,,False,27b1d9c10bdc
SCR_GF_1789021512_026,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 625,6:00,8:40,160,2 hr 40 min,Economy,10740.0,,,True,905b323f072a
SCR_GF_1789021512_027,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 642,3:15,6:05,170,2 hr 50 min,Economy,10848.0,,,True,f7d7091fd72b
SCR_GF_1789021512_028,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 659,4:15,10:05,350,5 hr 50 min,Economy,9815.0,,,False,8ec4ef85bb1a
SCR_GF_1789021512_029,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 676,5:20,11:10,350,5 hr 50 min,Economy,9815.0,,,False,2fdaf461fc44
SCR_GF_1789021512_030,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 693,5:00,10:55,355,5 hr 55 min,Economy,10025.0,,,False,01a3a0a9e093
SCR_GF_1789021512_031,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 710,5:55,11:30,335,5 hr 35 min,Economy,10025.0,,,False,d1fb26cbd23c
SCR_GF_1789021512_032,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 727,7:00,1:05,365,6 hr 5 min,Economy,10025.0,,,False,3f12caf96c1c
SCR_GF_1789021512_033,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 744,7:30,10:20,170,2 hr 50 min,Economy,10740.0,,,True,ea4051dc3df8
SCR_GF_1789021512_034,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 761,7:15,10:05,170,2 hr 50 min,Economy,10848.0,,,True,0a56238ae194
SCR_GF_1789021512_035,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 778,9:15,12:05,170,2 hr 50 min,Economy,10848.0,,,True,f5dcb34af23e
SCR_GF_1789021512_036,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 795,11:00,1:50,170,2 hr 50 min,Economy,10848.0,,,True,8524dc280301
SCR_GF_1789021512_037,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 812,4:40,7:30,170,2 hr 50 min,Economy,10848.0,,,True,986cb245eb5c
SCR_GF_1789021512_038,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 829,3:45,6:40,175,2 hr 55 min,Economy,11260.0,,,True,d5e172bc9ecc
SCR_GF_1789021512_039,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 846,10:55,1:50,175,2 hr 55 min,Economy,11362.0,,,True,09273abeb836
SCR_GF_1789021512_040,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 863,6:00,8:55,175,2 hr 55 min,Economy,11554.0,,,True,092b6bdc83ca
SCR_GF_1789021513_041,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 880,9:55,12:40,165,2 hr 45 min,Economy,11806.0,,,True,12cd5071fcea
SCR_GF_1789021513_042,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 897,8:30,11:20,170,2 hr 50 min,Economy,11903.0,,,True,f6e71edc4634
SCR_GF_1789021513_043,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 914,1:10,4:00,170,2 hr 50 min,Economy,12474.0,,,True,3f9e0ffd209a
SCR_GF_1789021513_044,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 931,6:15,8:55,160,2 hr 40 min,Economy,12474.0,,,True,1d6c99aaabc0
SCR_GF_1789021513_045,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 948,12:20,3:10,170,2 hr 50 min,Economy,12993.0,,,True,a5e225516ec5
SCR_GF_1789021513_046,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 965,10:00,12:45,165,2 hr 45 min,Economy,14169.0,,,True,994b59317022
SCR_GF_1789021513_047,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 982,5:00,7:25,865,14 hr 25 min,Economy,19844.0,,,False,49b514e27b68
SCR_GF_1789021513_048,2026-09-10 11:55:07,2026-09-25,15,google_flights,DEL,MAA,DEL-MAA,DEL,MAA,IndiGo,IndiGo,6E 999,11:00,8:30,570,9 hr 30 min,Economy,43485.0,,,False,dae50cf978e7
SCR_GF_1789021518_001,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 200,7:40 AM,3:05 PM,445,7 hr 25 min,Economy,6253.0,,,False,946a60ea0901
SCR_GF_1789021518_002,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 217,12:20 PM,1:55 PM,95,1 hr 35 min,Economy,7581.0,,,True,0827d0b03951
SCR_GF_1789021518_003,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 234,1:35 PM,3:15 PM,100,1 hr 40 min,Economy,8105.0,,,True,974a619727cf
SCR_GF_1789021518_004,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 251,9:45 AM,6:00 PM,495,8 hr 15 min,Economy,6122.0,,,False,f3931efeaf66
SCR_GF_1789021518_005,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 268,2:50 PM,4:20 PM,90,1 hr 30 min,Economy,7791.0,,,True,3e2f95a72b38
SCR_GF_1789021518_006,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 285,5:10 AM,6:35 AM,85,1 hr 25 min,Economy,8211.0,,,True,b423ffc9dbe9
SCR_GF_1789021518_007,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 302,5:05 PM,6:35 PM,90,1 hr 30 min,Economy,8421.0,,,True,4cad9c7cf39a
SCR_GF_1789021518_008,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 319,11:40 AM,1:20 PM,100,1 hr 40 min,Economy,8945.0,,,True,263afbafe730
SCR_GF_1789021518_009,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 336,4:40 PM,6:15 PM,95,1 hr 35 min,Economy,8945.0,,,True,31beefceb8c1
SCR_GF_1789021518_010,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 353,12:15 AM,1:50 AM,95,1 hr 35 min,Economy,9261.0,,,True,a837b15e5ec3
SCR_GF_1789021518_011,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 370,5:40 PM,7:20 PM,100,1 hr 40 min,Economy,9344.0,,,True,dabd99ae0bdb
SCR_GF_1789021518_012,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 387,7:20 PM,8:50 PM,90,1 hr 30 min,Economy,10888.0,,,True,18e6edfe3c1c
SCR_GF_1789021518_013,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 404,7:30 AM,9:05 AM,95,1 hr 35 min,Economy,10941.0,,,True,134454deefef
SCR_GF_1789021518_014,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 421,10:00 AM,11:35 AM,95,1 hr 35 min,Economy,11991.0,,,True,5c7d33ec59c6
SCR_GF_1789021518_015,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 438,7:35 PM,9:10 PM,95,1 hr 35 min,Economy,11991.0,,,True,cad887c4ed17
SCR_GF_1789021518_016,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 455,9:50 PM,11:25 PM,95,1 hr 35 min,Economy,13041.0,,,True,34afb8fb9181
SCR_GF_1789021518_017,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 472,5:55 AM,7:35 AM,100,1 hr 40 min,Economy,13355.0,,,True,6363c5bbbb67
SCR_GF_1789021518_018,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 489,7:10 AM,8:50 AM,100,1 hr 40 min,Economy,13355.0,,,True,5cdcb287f61c
SCR_GF_1789021518_019,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 506,8:30 PM,10:10 PM,100,1 hr 40 min,Economy,13355.0,,,True,0da63158d16a
SCR_GF_1789021518_020,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 523,10:30 PM,12:15 AM,105,1 hr 45 min,Economy,16243.0,,,True,e957e73df814
SCR_GF_1789021518_021,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 540,3:00 AM,3:10 AM,1450,24 hr 10 min,Economy,40515.0,,,False,e08aa242cba1
SCR_GF_1789021518_022,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 557,9:25 AM,6:50 PM,565,9 hr 25 min,Economy,78693.0,,,False,f03fe41b9050
SCR_GF_1789021518_023,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 574,7:40,3:05,445,7 hr 25 min,Economy,6253.0,,,False,8653857963f7
SCR_GF_1789021518_024,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 591,12:20,1:55,95,1 hr 35 min,Economy,7581.0,,,True,8d29676c2cc4
SCR_GF_1789021518_025,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 608,1:35,3:15,100,1 hr 40 min,Economy,8105.0,,,True,950b4e6c1f54
SCR_GF_1789021518_026,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 625,9:45,6:00,495,8 hr 15 min,Economy,6122.0,,,False,6b8e20b78cb9
SCR_GF_1789021518_027,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 642,2:50,4:20,90,1 hr 30 min,Economy,7791.0,,,True,00a8ceca2107
SCR_GF_1789021518_028,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 659,5:10,6:35,85,1 hr 25 min,Economy,8211.0,,,True,1d7fb7f6b9d6
SCR_GF_1789021518_029,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 676,5:05,6:35,90,1 hr 30 min,Economy,8421.0,,,True,db62b5cd3810
SCR_GF_1789021518_030,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 693,11:40,1:20,100,1 hr 40 min,Economy,8945.0,,,True,aae6403c3c2a
SCR_GF_1789021518_031,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 710,4:40,6:15,95,1 hr 35 min,Economy,8945.0,,,True,e4179dcf5988
SCR_GF_1789021518_032,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 727,12:15,1:50,95,1 hr 35 min,Economy,9261.0,,,True,48dc118503a5
SCR_GF_1789021518_033,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 744,5:40,7:20,100,1 hr 40 min,Economy,9344.0,,,True,e3ef9e918f69
SCR_GF_1789021518_034,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 761,7:20,8:50,90,1 hr 30 min,Economy,10888.0,,,True,686f1f707b94
SCR_GF_1789021518_035,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 778,7:30,9:05,95,1 hr 35 min,Economy,10941.0,,,True,3aa475e7c145
SCR_GF_1789021518_036,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 795,10:00,11:35,95,1 hr 35 min,Economy,11991.0,,,True,04ade4a25ce6
SCR_GF_1789021519_037,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 812,7:35,9:10,95,1 hr 35 min,Economy,11991.0,,,True,8a9cab809d0e
SCR_GF_1789021519_038,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 829,9:50,11:25,95,1 hr 35 min,Economy,13041.0,,,True,f3c7936163a0
SCR_GF_1789021519_039,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 846,5:55,7:35,100,1 hr 40 min,Economy,13355.0,,,True,6d7986e2e241
SCR_GF_1789021519_040,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 863,7:10,8:50,100,1 hr 40 min,Economy,13355.0,,,True,b3c897d1effb
SCR_GF_1789021519_041,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 880,8:30,10:10,100,1 hr 40 min,Economy,13355.0,,,True,dfee797ac1d2
SCR_GF_1789021519_042,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 897,10:30,12:15,105,1 hr 45 min,Economy,16243.0,,,True,0825fc3b9f0b
SCR_GF_1789021519_043,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 914,3:00,3:10,1450,24 hr 10 min,Economy,40515.0,,,False,dde4afebbabd
SCR_GF_1789021519_044,2026-09-10 11:55:13,2026-09-11,1,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 931,9:25,6:50,565,9 hr 25 min,Economy,78693.0,,,False,ae79a21d835d
SCR_GF_1789021524_001,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 200,1:35 PM,3:15 PM,100,1 hr 40 min,Economy,5480.0,,,True,eebab12a5ea3
SCR_GF_1789021524_002,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 217,5:10 AM,6:35 AM,85,1 hr 25 min,Economy,5485.0,,,True,e39d0a545036
SCR_GF_1789021525_003,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 234,12:20 PM,1:55 PM,95,1 hr 35 min,Economy,5485.0,,,True,a297faf2ee82
SCR_GF_1789021525_004,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 251,7:30 AM,9:05 AM,95,1 hr 35 min,Economy,5685.0,,,True,d9b480d3054a
SCR_GF_1789021525_005,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 268,10:00 AM,11:35 AM,95,1 hr 35 min,Economy,5685.0,,,True,ec46456e49d7
SCR_GF_1789021525_006,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 285,2:50 PM,4:20 PM,90,1 hr 30 min,Economy,5685.0,,,True,6f811a8c8868
SCR_GF_1789021525_007,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 302,11:40 AM,1:20 PM,100,1 hr 40 min,Economy,5690.0,,,True,531fa8e37521
SCR_GF_1789021525_008,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 319,7:10 AM,8:50 AM,100,1 hr 40 min,Economy,5900.0,,,True,42ee8fcf6eca
SCR_GF_1789021525_009,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 336,9:30 AM,11:20 AM,110,1 hr 50 min,Economy,5900.0,,,True,d62494ea247d
SCR_GF_1789021525_010,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 353,12:15 AM,1:50 AM,95,1 hr 35 min,Economy,5901.0,,,True,d18294126695
SCR_GF_1789021525_011,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 370,7:35 PM,9:10 PM,95,1 hr 35 min,Economy,5901.0,,,True,70570faa366f
SCR_GF_1789021525_012,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 387,5:55 AM,7:35 AM,100,1 hr 40 min,Economy,5927.0,,,True,4ed639ce66cf
SCR_GF_1789021525_013,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 404,7:20 PM,8:50 PM,90,1 hr 30 min,Economy,6320.0,,,True,0774d6baace6
SCR_GF_1789021525_014,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 421,8:30 PM,10:10 PM,100,1 hr 40 min,Economy,6320.0,,,True,2e7dfd95c620
SCR_GF_1789021525_015,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 438,5:05 PM,6:35 PM,90,1 hr 30 min,Economy,6321.0,,,True,44d037dd200c
SCR_GF_1789021525_016,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 455,4:40 PM,6:15 PM,95,1 hr 35 min,Economy,6740.0,,,True,e13a71e53640
SCR_GF_1789021525_017,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 472,5:40 PM,7:20 PM,100,1 hr 40 min,Economy,6740.0,,,True,d886bb9ef026
SCR_GF_1789021525_018,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,Air India,Air India,AI 489,10:30 PM,12:15 AM,105,1 hr 45 min,Economy,6740.0,,,True,82e4f964fca7
SCR_GF_1789021525_019,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 506,9:50 PM,11:25 PM,95,1 hr 35 min,Economy,6741.0,,,True,9f26d2f77a38
SCR_GF_1789021525_020,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 523,3:20 AM,12:10 AM,1250,20 hr 50 min,Economy,36284.0,,,False,2471b6297a40
SCR_GF_1789021525_021,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 540,9:25 AM,6:50 PM,565,9 hr 25 min,Economy,66954.0,,,False,ff60b24ea8a5
SCR_GF_1789021525_022,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 557,1:35,3:15,100,1 hr 40 min,Economy,5480.0,,,True,fba870ec7244
SCR_GF_1789021525_023,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 574,5:10,6:35,85,1 hr 25 min,Economy,5485.0,,,True,2ebd060d894a
SCR_GF_1789021525_024,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 591,12:20,1:55,95,1 hr 35 min,Economy,5485.0,,,True,192587dbc604
SCR_GF_1789021525_025,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 608,7:30,9:05,95,1 hr 35 min,Economy,5685.0,,,True,431f3c7d89c5
SCR_GF_1789021525_026,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 625,10:00,11:35,95,1 hr 35 min,Economy,5685.0,,,True,522279e4665c
SCR_GF_1789021525_027,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 642,2:50,4:20,90,1 hr 30 min,Economy,5685.0,,,True,6153dac6009d
SCR_GF_1789021525_028,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 659,11:40,1:20,100,1 hr 40 min,Economy,5690.0,,,True,7dc0221004b2
SCR_GF_1789021525_029,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 676,7:10,8:50,100,1 hr 40 min,Economy,5900.0,,,True,6edb1977b9e2
SCR_GF_1789021525_030,2026-09-10 11:55:19,2026-09-12,2,google_flights,DEL,AMD,DEL-AMD,DEL,AMD,IndiGo,IndiGo,6E 693,9:30,11:20,110,1 hr 50 min,Economy,5900.0,,,True,ec275eada594
