record_id,search_timestamp,travel_date,lead_time_days,source_platform,origin_iata,dest_iata,route,origin_raw,dest_raw,airline_standardized,airline_raw,flight_number,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,is_nonstop,stops,raw_hash
SCR_GF_1789055812_022,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,10:00,12:05,125,2 hr 5 min,Economy,26746.0,,,True,Non-stop,62a1485da219
SCR_GF_1789055812_023,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,12:00,2:05,125,2 hr 5 min,Economy,26746.0,,,True,Non-stop,71c15ff5bea3
SCR_GF_1789055812_024,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,3:25,5:35,130,2 hr 10 min,Economy,26746.0,,,True,Non-stop,c8dd1b7116d3
SCR_GF_1789055812_025,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,11:30,1:35 AM,125,2 hr 5 min,Economy,26746.0,,,True,Non-stop,e27e1ea6a014
SCR_GF_1789055812_026,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,,7:40,9:45,125,2 hr 5 min,Economy,32494.0,,,True,Non-stop,9935bf17585c
SCR_GF_1789055812_027,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,,9:45,11:45,120,2 hr,Economy,32494.0,,,True,Non-stop,00eee3b10fe4
SCR_GF_1789055812_028,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,9:15,1:35,260,4 hr 20 min,Economy,12106.0,,,False,1 stop,a4ee655aa1b1
SCR_GF_1789055812_029,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,11:00,12:55,115,1 hr 55 min,Economy,16722.0,,,True,Non-stop,a0cb60c78a74
SCR_GF_1789055812_030,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,6:35,8:35,120,2 hr,Economy,19076.0,,,True,Non-stop,50d6c4dd6b3d
SCR_GF_1789055812_031,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,4:40,8:55,255,4 hr 15 min,Economy,11975.0,,,False,1 stop,92184a4d3677
SCR_GF_1789055812_032,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,6:30,8:25,115,1 hr 55 min,Economy,16722.0,,,True,Non-stop,d3add6028521
SCR_GF_1789055812_033,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,2:05,4:10,125,2 hr 5 min,Economy,19076.0,,,True,Non-stop,85434a2c7d7a
SCR_GF_1789055812_034,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,11:40,1:40 AM,120,2 hr,Economy,19076.0,,,True,Non-stop,cc0eb5066897
SCR_GF_1789055812_035,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,5:30,7:35,125,2 hr 5 min,Economy,19790.0,,,True,Non-stop,0e2632d2b39d
SCR_GF_1789055812_036,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,9:50,11:55,125,2 hr 5 min,Economy,19911.0,,,True,Non-stop,fc21e04a2304
SCR_GF_1789055812_037,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,12:30,2:25,115,1 hr 55 min,Economy,19911.0,,,True,Non-stop,81ea4c0a7b2a
SCR_GF_1789055812_038,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,2:30,4:25,115,1 hr 55 min,Economy,19911.0,,,True,Non-stop,db1529df9fe3
SCR_GF_1789055812_039,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,3:35,5:25,110,1 hr 50 min,Economy,19911.0,,,True,Non-stop,26d60c8702b3
SCR_GF_1789055812_040,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,5:00,6:55,115,1 hr 55 min,Economy,19911.0,,,True,Non-stop,2256cb971437
SCR_GF_1789055812_041,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,9:30,11:25,115,1 hr 55 min,Economy,19911.0,,,True,Non-stop,8a1044e0cbb4
SCR_GF_1789055812_042,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,10:20,12:20 AM,120,2 hr,Economy,19911.0,,,True,Non-stop,9c94ae4bb5af
SCR_GF_1789055812_043,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,7:45,9:50,125,2 hr 5 min,Economy,19969.0,,,True,Non-stop,70a6cd8a18f1
SCR_GF_1789055812_044,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,8:45,10:45,120,2 hr,Economy,19969.0,,,True,Non-stop,8f5887efdc83
SCR_GF_1789055812_045,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,,6:25,8:20,115,1 hr 55 min,Economy,20048.0,,,True,Non-stop,00c503d8c1c7
SCR_GF_1789055812_046,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,,11:10,1:05 AM,115,1 hr 55 min,Economy,20048.0,,,True,Non-stop,a18922d2e9e2
SCR_GF_1789055812_047,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,7:55,10:05,130,2 hr 10 min,Economy,20147.0,,,True,Non-stop,84c98cbd6bcc
SCR_GF_1789055812_048,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,6:30,8:35,125,2 hr 5 min,Economy,20147.0,,,True,Non-stop,67e380cc09e3
SCR_GF_1789055812_049,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,10:00,12:05,125,2 hr 5 min,Economy,26746.0,,,True,Non-stop,62a1485da219
SCR_GF_1789055812_050,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,12:00,2:05,125,2 hr 5 min,Economy,26746.0,,,True,Non-stop,71c15ff5bea3
SCR_GF_1789055812_051,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,3:25,5:35,130,2 hr 10 min,Economy,26746.0,,,True,Non-stop,c8dd1b7116d3
SCR_GF_1789055812_052,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,11:30,1:35 AM,125,2 hr 5 min,Economy,26746.0,,,True,Non-stop,e27e1ea6a014
SCR_GF_1789055812_053,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,,7:40,9:45,125,2 hr 5 min,Economy,32494.0,,,True,Non-stop,9935bf17585c
SCR_GF_1789055812_054,2026-09-10 21:26:49,2026-09-11,1,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,,9:45,11:45,120,2 hr,Economy,32494.0,,,True,Non-stop,00eee3b10fe4
SCR_GF_1789055815_001,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,1:10 AM,3:05 AM,115,1 hr 55 min,Economy,5325.0,,,True,Non-stop,8c1b5849332f
SCR_GF_1789055815_002,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,2:05 AM,4:10 AM,125,2 hr 5 min,Economy,5326.0,,,True,Non-stop,dce2ccf59e28
SCR_GF_1789055815_003,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,11:30 PM,1:35 AM,125,2 hr 5 min,Economy,5326.0,,,True,Non-stop,5005866c8c08
SCR_GF_1789055815_004,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,,12:35 AM,2:25 AM,110,1 hr 50 min,Economy,6249.0,,,True,Non-stop,4e92d3c01f88
SCR_GF_1789055815_006,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,4:30 AM,6:25 AM,115,1 hr 55 min,Economy,6201.0,,,True,Non-stop,43b7cfbe4a95
SCR_GF_1789055815_007,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,6:30 AM,8:25 AM,115,1 hr 55 min,Economy,6957.0,,,True,Non-stop,177bdec19683
SCR_GF_1789055815_008,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,11:00 AM,12:55 PM,115,1 hr 55 min,Economy,6957.0,,,True,Non-stop,db92c56a7425
SCR_GF_1789055815_009,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,2:30 PM,4:25 PM,115,1 hr 55 min,Economy,6957.0,,,True,Non-stop,16aed69e30cc
SCR_GF_1789055815_010,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,3:35 PM,5:25 PM,110,1 hr 50 min,Economy,6957.0,,,True,Non-stop,bf4b8763d2b3
SCR_GF_1789055815_011,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,5:00 PM,6:55 PM,115,1 hr 55 min,Economy,6957.0,,,True,Non-stop,642ca69631ae
SCR_GF_1789055815_012,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,6:30 PM,8:25 PM,115,1 hr 55 min,Economy,6957.0,,,True,Non-stop,1efc32f80ffc
SCR_GF_1789055815_013,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,10:20 PM,12:20 AM,120,2 hr,Economy,6957.0,,,True,Non-stop,1e29ebcc9b30
SCR_GF_1789055815_014,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,12:00 PM,2:05 PM,125,2 hr 5 min,Economy,7117.0,,,True,Non-stop,3bda66c16a77
SCR_GF_1789055816_015,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,3:25 PM,5:35 PM,130,2 hr 10 min,Economy,7117.0,,,True,Non-stop,4573ef9c339b
SCR_GF_1789055816_016,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,9:50 AM,11:55 AM,125,2 hr 5 min,Economy,7272.0,,,True,Non-stop,0b889605d4e9
SCR_GF_1789055816_017,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,12:30 PM,2:25 PM,115,1 hr 55 min,Economy,7272.0,,,True,Non-stop,9d4fad904a8e
SCR_GF_1789055816_018,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,6:35 AM,8:35 AM,120,2 hr,Economy,7353.0,,,True,Non-stop,02627c1588ff
SCR_GF_1789055816_019,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,10:00 AM,12:05 PM,125,2 hr 5 min,Economy,7353.0,,,True,Non-stop,69fb1065ac5a
SCR_GF_1789055816_020,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,7:45 PM,9:50 PM,125,2 hr 5 min,Economy,7432.0,,,True,Non-stop,8e647e14affc
SCR_GF_1789055816_021,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Air India,Air India,,6:30 PM,8:35 PM,125,2 hr 5 min,Economy,7468.0,,,True,Non-stop,c4e011efc514
SCR_GF_1789055816_022,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,Akasa Air,Akasa Air,,5:30 AM,7:25 AM,115,1 hr 55 min,Economy,7549.0,,,True,Non-stop,8ce9180e94ba
SCR_GF_1789055816_023,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,8:05 AM,9:55 AM,110,1 hr 50 min,Economy,7587.0,,,True,Non-stop,5d90381c074f
SCR_GF_1789055816_024,2026-09-10 21:26:52,2026-09-17,7,google_flights,BOM,BLR,BOM-BLR,BOM,BLR,IndiGo,IndiGo,,9:30 PM,11:25 PM,115,1 hr 55 min,Economy,7587.0,,,True,Non-stop,fc861603f507
