record_id,source_file,dataset_tier,travel_date,airline_standardized,airline_raw,flight_number,origin_iata,dest_iata,route,origin_raw,dest_raw,departure_time,arrival_time,duration_minutes,duration_raw,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,search_timestamp,lead_time_days,is_defunct_carrier
REC_000841,data.csv,2022_real_observations,2022-02-24,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,08:45,11:05,140,2h 20m,Economy,2170.0,,,,,False
REC_000842,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,07:00,09:10,130,2h 10m,Economy,2354.0,,,,,True
REC_000843,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,08:00,10:10,130,2h 10m,Economy,2354.0,,,,,True
REC_000844,data.csv,2022_real_observations,2022-02-24,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,09:00,11:15,135,2h 15m,Economy,2476.0,,,,,False
REC_000845,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,05:45,07:55,130,2h 10m,Economy,2586.0,,,,,False
REC_000846,data.csv,2022_real_observations,2022-02-24,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,12:00,14:10,130,2h 10m,Economy,2410.0,,,,,False
REC_000847,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:35,135,2h 15m,Economy,2354.0,,,,,True
REC_000848,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,15:00,17:15,135,2h 15m,Economy,2354.0,,,,,True
REC_000849,data.csv,2022_real_observations,2022-02-24,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:35,135,2h 15m,Economy,2410.0,,,,,False
REC_000850,data.csv,2022_real_observations,2022-02-24,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,09:30,12:00,150,2h 30m,Economy,2170.0,,,,,False
REC_000851,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,10:30,12:50,140,2h 20m,Economy,2354.0,,,,,True
REC_000852,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,09:30,11:35,125,2h 05m,Economy,2823.0,,,,,False
REC_000853,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,02:00,04:15,135,2h 15m,Economy,2354.0,,,,,True
REC_000854,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,12:50,15:00,130,2h 10m,Economy,2823.0,,,,,False
REC_000855,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:30,130,2h 10m,Economy,2823.0,,,,,False
REC_000856,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,10:20,12:35,135,2h 15m,Economy,2823.0,,,,,False
REC_000857,data.csv,2022_real_observations,2022-02-24,SpiceJet,SpiceJet,,DEL,BOM,DEL-BOM,DEL,BOM,07:20,09:35,135,2h 15m,Economy,2621.0,,,,,False
REC_000858,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,11:40,14:00,140,2h 20m,Economy,2823.0,,,,,False
REC_000859,data.csv,2022_real_observations,2022-02-24,SpiceJet,SpiceJet,,DEL,BOM,DEL-BOM,DEL,BOM,06:20,08:40,140,2h 20m,Economy,2621.0,,,,,False
REC_000860,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,07:30,09:45,135,2h 15m,Economy,3246.0,,,,,False
REC_000861,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,08:50,11:10,140,2h 20m,Economy,3246.0,,,,,False
REC_000862,data.csv,2022_real_observations,2022-02-24,AirAsia India,AirAsia India,,BOM,DEL,BOM-DEL,BOM,DEL,22:55,01:00,125,2h 05m,Economy,2211.0,,,,,False
REC_000863,data.csv,2022_real_observations,2022-02-24,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,18:30,20:35,125,2h 05m,Economy,2235.0,,,,,False
REC_000864,data.csv,2022_real_observations,2022-02-24,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,20:30,22:35,125,2h 05m,Economy,2235.0,,,,,False
REC_000865,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,16:30,18:35,125,2h 05m,Economy,2285.0,,,,,True
REC_000866,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,20:55,23:00,125,2h 05m,Economy,2496.0,,,,,False
REC_000867,data.csv,2022_real_observations,2022-02-24,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,17:15,19:20,125,2h 05m,Economy,2339.0,,,,,False
REC_000868,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,18:30,20:40,130,2h 10m,Economy,2496.0,,,,,False
REC_000869,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,22:45,00:55,130,2h 10m,Economy,2496.0,,,,,False
REC_000870,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,18:00,20:10,130,2h 10m,Economy,2285.0,,,,,True
REC_000871,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,22:40,00:50,130,2h 10m,Economy,2285.0,,,,,True
REC_000872,data.csv,2022_real_observations,2022-02-24,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,21:30,23:45,135,2h 15m,Economy,2464.0,,,,,False
REC_000873,data.csv,2022_real_observations,2022-02-24,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,16:00,18:15,135,2h 15m,Economy,2464.0,,,,,False
REC_000874,data.csv,2022_real_observations,2022-02-24,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,19:00,21:15,135,2h 15m,Economy,2464.0,,,,,False
REC_000875,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,21:55,00:10,135,2h 15m,Economy,2496.0,,,,,False
REC_000876,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,21:15,23:30,135,2h 15m,Economy,2285.0,,,,,True
REC_000877,data.csv,2022_real_observations,2022-02-24,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,23:45,02:00,135,2h 15m,Economy,2285.0,,,,,True
REC_000878,data.csv,2022_real_observations,2022-02-24,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,18:00,20:25,145,2h 25m,Economy,2464.0,,,,,False
REC_000879,data.csv,2022_real_observations,2022-02-24,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,21:45,23:55,130,2h 10m,Economy,2614.0,,,,,False
REC_000880,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,15:45,18:05,140,2h 20m,Economy,2744.0,,,,,False
REC_000881,data.csv,2022_real_observations,2022-02-24,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,19:25,21:50,145,2h 25m,Economy,2614.0,,,,,False
REC_000882,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,17:35,19:45,130,2h 10m,Economy,3166.0,,,,,False
REC_000883,data.csv,2022_real_observations,2022-02-24,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,19:45,21:55,130,2h 10m,Economy,3166.0,,,,,False
REC_000884,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,08:30,10:25,115,1h 55m,Economy,2339.0,,,,,False
REC_000885,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,07:45,09:50,125,2h 05m,Economy,2235.0,,,,,False
REC_000886,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,12:30,14:35,125,2h 05m,Economy,2285.0,,,,,True
REC_000887,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,14:30,16:35,125,2h 05m,Economy,2285.0,,,,,True
REC_000888,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,06:00,08:05,125,2h 05m,Economy,2496.0,,,,,False
REC_000889,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,06:30,08:35,125,2h 05m,Economy,2496.0,,,,,False
REC_000890,data.csv,2022_real_observations,2022-02-25,AirAsia India,AirAsia India,,BOM,DEL,BOM-DEL,BOM,DEL,07:20,09:30,130,2h 10m,Economy,2211.0,,,,,False
REC_000891,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,09:20,11:30,130,2h 10m,Economy,2235.0,,,,,False
REC_000892,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,07:00,09:10,130,2h 10m,Economy,2464.0,,,,,False
REC_000893,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,06:00,08:10,130,2h 10m,Economy,2285.0,,,,,True
REC_000894,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,08:00,10:10,130,2h 10m,Economy,2285.0,,,,,True
REC_000895,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,07:05,09:20,135,2h 15m,Economy,2235.0,,,,,False
REC_000896,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,11:45,14:00,135,2h 15m,Economy,2235.0,,,,,False
REC_000897,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,10:05,12:15,130,2h 10m,Economy,2339.0,,,,,False
REC_000898,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,13:40,15:50,130,2h 10m,Economy,2339.0,,,,,False
REC_000899,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,10:00,12:15,135,2h 15m,Economy,2464.0,,,,,False
REC_000900,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,09:55,12:10,135,2h 15m,Economy,2285.0,,,,,True
REC_000901,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,12:15,14:30,135,2h 15m,Economy,2285.0,,,,,True
REC_000902,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,13:30,15:45,135,2h 15m,Economy,2285.0,,,,,True
REC_000903,data.csv,2022_real_observations,2022-02-25,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,10:15,12:30,135,2h 15m,Economy,2339.0,,,,,False
REC_000904,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,12:25,14:30,125,2h 05m,Economy,2744.0,,,,,False
REC_000905,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,11:55,14:05,130,2h 10m,Economy,2744.0,,,,,False
REC_000906,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,10:25,12:40,135,2h 15m,Economy,2744.0,,,,,False
REC_000907,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,14:40,16:55,135,2h 15m,Economy,2744.0,,,,,False
REC_000908,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,08:00,10:15,135,2h 15m,Economy,2779.0,,,,,False
REC_000909,data.csv,2022_real_observations,2022-02-25,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,07:20,09:35,135,2h 15m,Economy,2614.0,,,,,False
REC_000910,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,07:30,09:40,130,2h 10m,Economy,3166.0,,,,,False
REC_000911,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,08:45,11:00,135,2h 15m,Economy,3166.0,,,,,False
REC_000912,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,18:00,20:00,120,2h,Economy,2476.0,,,,,False
REC_000913,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,23:35,01:45,130,2h 10m,Economy,2170.0,,,,,False
REC_000914,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,15:30,17:35,125,2h 05m,Economy,2354.0,,,,,True
REC_000915,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,17:00,19:05,125,2h 05m,Economy,2354.0,,,,,True
REC_000916,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,20:00,22:10,130,2h 10m,Economy,2476.0,,,,,False
REC_000917,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,22:30,00:40,130,2h 10m,Economy,2354.0,,,,,True
REC_000918,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,19:00,21:15,135,2h 15m,Economy,2476.0,,,,,False
REC_000919,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,20:40,22:50,130,2h 10m,Economy,2586.0,,,,,False
REC_000920,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,21:40,23:50,130,2h 10m,Economy,2586.0,,,,,False
REC_000921,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,15:00,17:15,135,2h 15m,Economy,2354.0,,,,,True
REC_000922,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,19:40,21:55,135,2h 15m,Economy,2354.0,,,,,True
REC_000923,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,21:00,23:15,135,2h 15m,Economy,2354.0,,,,,True
REC_000924,data.csv,2022_real_observations,2022-02-25,AirAsia India,AirAsia India,,DEL,BOM,DEL-BOM,DEL,BOM,20:00,22:15,135,2h 15m,Economy,2410.0,,,,,False
REC_000925,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,18:05,20:25,140,2h 20m,Economy,2354.0,,,,,True
REC_000926,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,15:30,17:40,130,2h 10m,Economy,2823.0,,,,,False
REC_000927,data.csv,2022_real_observations,2022-02-25,SpiceJet,SpiceJet,,DEL,BOM,DEL-BOM,DEL,BOM,18:55,21:05,130,2h 10m,Economy,2621.0,,,,,False
REC_000928,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,18:40,20:50,130,2h 10m,Economy,2791.0,,,,,False
REC_000929,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,17:15,19:25,130,2h 10m,Economy,2791.0,,,,,False
REC_000930,data.csv,2022_real_observations,2022-02-25,SpiceJet,SpiceJet,,DEL,BOM,DEL-BOM,DEL,BOM,19:45,22:05,140,2h 20m,Economy,2621.0,,,,,False
REC_000931,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,21:15,23:30,135,2h 15m,Economy,2791.0,,,,,False
REC_000932,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,19:50,22:00,130,2h 10m,Economy,3378.0,,,,,False
REC_000933,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,16:45,19:05,140,2h 20m,Economy,3246.0,,,,,False
REC_000934,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,17:45,20:05,140,2h 20m,Economy,3246.0,,,,,False
REC_000935,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,19:00,21:15,135,2h 15m,Economy,3800.0,,,,,False
REC_000936,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,06:30,08:40,130,2h 10m,Economy,2170.0,,,,,False
REC_000937,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,07:15,09:25,130,2h 10m,Economy,2170.0,,,,,False
REC_000938,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,07:00,09:05,125,2h 05m,Economy,2476.0,,,,,False
REC_000939,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,10:40,12:50,130,2h 10m,Economy,2476.0,,,,,False
REC_000940,data.csv,2022_real_observations,2022-02-25,AirAsia India,AirAsia India,,DEL,BOM,DEL-BOM,DEL,BOM,04:25,06:35,130,2h 10m,Economy,2155.0,,,,,False
REC_000941,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,13:30,15:35,125,2h 05m,Economy,2354.0,,,,,True
REC_000942,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,08:00,10:10,130,2h 10m,Economy,2476.0,,,,,False
REC_000943,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,10:45,13:05,140,2h 20m,Economy,2170.0,,,,,False
REC_000944,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,07:00,09:10,130,2h 10m,Economy,2354.0,,,,,True
REC_000945,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,08:00,10:10,130,2h 10m,Economy,2354.0,,,,,True
REC_000946,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,DEL,BOM,DEL-BOM,DEL,BOM,09:00,11:15,135,2h 15m,Economy,2476.0,,,,,False
REC_000947,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,05:45,07:55,130,2h 10m,Economy,2586.0,,,,,False
REC_000948,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,12:00,14:10,130,2h 10m,Economy,2410.0,,,,,False
REC_000949,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:35,135,2h 15m,Economy,2354.0,,,,,True
REC_000950,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,15:00,17:15,135,2h 15m,Economy,2354.0,,,,,True
REC_000951,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:35,135,2h 15m,Economy,2410.0,,,,,False
REC_000952,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,09:30,12:00,150,2h 30m,Economy,2170.0,,,,,False
REC_000953,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,10:30,12:50,140,2h 20m,Economy,2354.0,,,,,True
REC_000954,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,09:30,11:35,125,2h 05m,Economy,2823.0,,,,,False
REC_000955,data.csv,2022_real_observations,2022-02-25,Go First,Go First,,DEL,BOM,DEL-BOM,DEL,BOM,02:00,04:15,135,2h 15m,Economy,2354.0,,,,,True
REC_000956,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,12:50,15:00,130,2h 10m,Economy,2823.0,,,,,False
REC_000957,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,14:20,16:30,130,2h 10m,Economy,2823.0,,,,,False
REC_000958,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,10:20,12:35,135,2h 15m,Economy,2823.0,,,,,False
REC_000959,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,11:40,14:00,140,2h 20m,Economy,2823.0,,,,,False
REC_000960,data.csv,2022_real_observations,2022-02-25,IndiGo,IndiGo,,DEL,BOM,DEL-BOM,DEL,BOM,08:45,11:05,140,2h 20m,Economy,2791.0,,,,,False
REC_000961,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,07:30,09:45,135,2h 15m,Economy,3246.0,,,,,False
REC_000962,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,DEL,BOM,DEL-BOM,DEL,BOM,08:50,11:10,140,2h 20m,Economy,3246.0,,,,,False
REC_000963,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,20:55,23:00,125,2h 05m,Economy,2496.0,,,,,False
REC_000964,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,18:30,20:40,130,2h 10m,Economy,2496.0,,,,,False
REC_000965,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,22:45,00:55,130,2h 10m,Economy,2496.0,,,,,False
REC_000966,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,21:30,23:45,135,2h 15m,Economy,2464.0,,,,,False
REC_000967,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,16:00,18:15,135,2h 15m,Economy,2464.0,,,,,False
REC_000968,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,19:00,21:15,135,2h 15m,Economy,2464.0,,,,,False
REC_000969,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,21:55,00:10,135,2h 15m,Economy,2496.0,,,,,False
REC_000970,data.csv,2022_real_observations,2022-02-25,Air India,Air India,,BOM,DEL,BOM-DEL,BOM,DEL,18:00,20:25,145,2h 25m,Economy,2464.0,,,,,False
REC_000971,data.csv,2022_real_observations,2022-02-25,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,21:45,23:55,130,2h 10m,Economy,2614.0,,,,,False
REC_000972,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,15:45,18:05,140,2h 20m,Economy,2744.0,,,,,False
REC_000973,data.csv,2022_real_observations,2022-02-25,SpiceJet,SpiceJet,,BOM,DEL,BOM-DEL,BOM,DEL,19:25,21:50,145,2h 25m,Economy,2614.0,,,,,False
REC_000974,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,17:35,19:45,130,2h 10m,Economy,3166.0,,,,,False
REC_000975,data.csv,2022_real_observations,2022-02-25,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,19:45,21:55,130,2h 10m,Economy,3166.0,,,,,False
REC_000976,data.csv,2022_real_observations,2022-02-26,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,08:30,10:25,115,1h 55m,Economy,2339.0,,,,,False
REC_000977,data.csv,2022_real_observations,2022-02-26,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,07:45,09:50,125,2h 05m,Economy,2235.0,,,,,False
REC_000978,data.csv,2022_real_observations,2022-02-26,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,06:00,08:05,125,2h 05m,Economy,2496.0,,,,,False
REC_000979,data.csv,2022_real_observations,2022-02-26,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,06:30,08:35,125,2h 05m,Economy,2496.0,,,,,False
REC_000980,data.csv,2022_real_observations,2022-02-26,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,09:20,11:30,130,2h 10m,Economy,2235.0,,,,,False
REC_000981,data.csv,2022_real_observations,2022-02-26,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,12:30,14:35,125,2h 05m,Economy,2322.0,,,,,True
REC_000982,data.csv,2022_real_observations,2022-02-26,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,14:30,16:35,125,2h 05m,Economy,2322.0,,,,,True
REC_000983,data.csv,2022_real_observations,2022-02-26,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,06:00,08:10,130,2h 10m,Economy,2322.0,,,,,True
REC_000984,data.csv,2022_real_observations,2022-02-26,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,08:00,10:10,130,2h 10m,Economy,2322.0,,,,,True
REC_000985,data.csv,2022_real_observations,2022-02-26,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,09:55,12:10,135,2h 15m,Economy,2322.0,,,,,True
REC_000986,data.csv,2022_real_observations,2022-02-26,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,12:15,14:30,135,2h 15m,Economy,2322.0,,,,,True
REC_000987,data.csv,2022_real_observations,2022-02-26,Go First,Go First,,BOM,DEL,BOM-DEL,BOM,DEL,13:30,15:45,135,2h 15m,Economy,2322.0,,,,,True
REC_000988,data.csv,2022_real_observations,2022-02-26,IndiGo,IndiGo,,BOM,DEL,BOM-DEL,BOM,DEL,11:45,14:00,135,2h 15m,Economy,2339.0,,,,,False
REC_000989,data.csv,2022_real_observations,2022-02-26,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,12:25,14:30,125,2h 05m,Economy,2744.0,,,,,False
REC_000990,data.csv,2022_real_observations,2022-02-26,Vistara,Vistara,,BOM,DEL,BOM-DEL,BOM,DEL,11:55,14:05,130,2h 10m,Economy,2744.0,,,,,False
